sent_id,id,token,lemma,pos,synt_tag,head_id,head_tok
287,5,라는,이,VERB,acl,7,버튼이
287,6,링크,링크,NOUN,compound,7,버튼이
287,7,버튼이,버튼+이,NOUN,nsubj,8,있지만
287,8,있지만,있+지만,SCONJ,xcomp,10,작동하지
287,10,작동하지,작동+하+지,VERB,root,0,.
287,11,않았다,않,AUX,aux,10,작동하지
288,1,영어,영어,NOUN,compound,2,홈피는
288,2,홈피는,홈피+는,NOUN,dislocated,7,유용할
288,3,현지인들이나,현지인+들+이나,CCONJ,dislocated,7,유용할
288,4,한인,한인,NOUN,compound,5,차세대에는
288,5,차세대에는,차세대+에+는,NOUN,conj,3,현지인들이나
288,6,자연스럽고,자연+스럽+고,CCONJ,root,0,.
288,7,유용할,유용+하+ㄹ,VERB,conj,6,자연스럽고
288,8,것이다,것+이+다,VERB,advcl,7,유용할
289,1,이것을,이것+을,PRON,obj,2,보면서
289,2,보면서,보+면서,CCONJ,root,0,.
289,4,한인회는,한인회+는,PROPN,dislocated,7,접어들었음을
289,5,세들의,세+들+의,NOUN,nmod,6,시대로
289,6,시대로,시대+로,ADV,advcl,7,접어들었음을
289,7,접어들었음을,접어들+었+ㅁ+을,NOUN,obj,8,실감했다
289,8,실감했다,실감+하+었+다,VERB,conj,2,보면서
290,1,한인커뮤니티의,한인+커뮤니티+의,ADV,advcl,5,넘어갔다는
290,2,주도,주도,NOUN,compound,3,세력이
290,3,세력이,세력+이,NOUN,nsubj,5,넘어갔다는
290,4,세로,세+로,ADV,advcl,5,넘어갔다는
290,5,넘어갔다는,넘+어+가+ㅆ+다는,VERB,ccomp,6,것이다
290,6,것이다,것+이+다,VERB,root,0,.
291,1,뉴욕한인회,뉴욕+한인+이+ㄴ회,VERB,acl,3,부회장에
291,2,수석,수석,NOUN,compound,3,부회장에
291,3,부회장에,부회장+에,ADV,obl,4,내정된
291,4,내정된,내정+되+ㄴ,VERB,acl,5,음갑선
291,5,음갑선,음갑선,NOUN,dislocated,7,상임부회장
291,6,현,현,NOUN,compound,7,상임부회장
291,7,상임부회장,상임+부회장,NOUN,root,0,.
292,1,뉴욕한인회회장,뉴욕+한인+회회장,NOUN,compound,2,이명석는
292,2,이명석는,이명석+는,PROPN,dislocated,11,밝혔다
292,3,“월,“월,PROPN,compound,4,일자로
292,4,일자로,일자+로,ADV,advcl,5,뉴욕한인회
292,5,뉴욕한인회,뉴욕+한인+이+ㄴ회,VERB,acl,6,수석부회장에
292,6,수석부회장에,수석+부회장+에,ADV,obl,7,음갑선
292,7,음갑선,음갑서+ㄴ,VERB,acl,9,상임부회장사진을
292,8,현,현,NOUN,compound,9,상임부회장사진을
292,9,상임부회장사진을,상임+부회장+사진+을,NOUN,obj,10,내정했다”고
292,10,내정했다”고,내정+하+었+다+었+고,VERB,root,0,.
292,11,밝혔다,밝히+었+다,VERB,conj,10,내정했다”고
293,1,음갑선,음갑선,PROPN,dislocated,23,역임한
293,2,수석부회장,수석+부회장,NOUN,compound,3,내정자는
293,3,내정자는,내정자+는,NOUN,dislocated,23,역임한
293,4,뉴저지,뉴저지,PROPN,compound,5,가정상담소장
293,5,가정상담소장,가정+상담+소장,NOUN,compound,8,회장과
293,7,미동부국악협회,미동+부국악협회,NOUN,compound,8,회장과
293,8,회장과,회장+과,CCONJ,compound,11,대
293,9,대,대,NOUN,compound,10,&
293,10,&,&,NOUN,conj,8,회장과
293,11,대,대,NOUN,obl,12,뉴욕한인회회장
293,12,뉴욕한인회회장,뉴욕+한인+회회장,NOUN,compound,13,찰스
293,13,찰스,찰스,PROPN,compound,15,차석부회장
293,14,윤,윤,PROPN,flat,13,찰스
293,15,차석부회장,차석+부회장,NOUN,compound,22,부회장을
293,17,대,대,PROPN,compound,18,뉴욕한인회회장
293,18,뉴욕한인회회장,뉴욕+한인+회회장,NOUN,compound,22,부회장을
293,19,김광석,김광석,PROPN,compound,22,부회장을
293,20,문화,문화,NOUN,compound,21,수석
293,21,수석,수석,NOUN,compound,22,부회장을
293,22,부회장을,부회장+을,NOUN,obj,23,역임한
293,23,역임한,역임+하+ㄴ,VERB,root,0,.
293,24,바,바,NOUN,obl,23,역임한
293,25,있다,있+다,ADJ,fixed,24,바
294,1,이에,이+에,ADV,obl,2,따라
294,2,따라,따르+아,SCONJ,ccomp,19,맡게
294,3,음갑선,음갑선,PROPN,dislocated,19,맡게
294,4,수석부회장,수석+부회장,NOUN,compound,5,내정자는
294,5,내정자는,내정자+는,NOUN,dislocated,13,받게
294,6,추후,추후,NOUN,advmod,7,열리는
294,7,열리는,열리+는,VERB,acl,9,이사회에서
294,8,뉴욕한인회,뉴욕+한인+이+ㄴ회,VERB,acl,9,이사회에서
294,9,이사회에서,이사회+에서,ADV,advcl,13,받게
294,10,과반수,과반수,NOUN,compound,11,찬성의
294,11,찬성의,찬성+의,NOUN,nmod,12,인준을
294,12,인준을,인준+을,NOUN,obj,13,받게
294,13,받게,받+게,VERB,ccomp,19,맡게
294,14,되면,되+면,SCONJ,mark,13,받게
294,16,년,년,NOUN,compound,17,월말까지
294,17,월말까지,월말+까지,ADV,advcl,19,맡게
294,18,수석부회장직을,수석+부회+장직+을,NOUN,obj,19,맡게
294,19,맡게,맡+게,VERB,root,0,.
294,20,된다,되+ㄴ다,VERB,compound,19,맡게
295,1,아울러,아울러,ADV,advmod,24,계획이다
295,2,이명석,이명석,PROPN,compound,3,회장은
295,3,회장은,회장+은,NOUN,dislocated,24,계획이다
295,4,월,월,NOUN,compound,5,중
295,5,중,중,NOUN,obl,7,향하는
295,6,차세대로,차세+대로,ADV,advcl,7,향하는
295,7,향하는,향하+는,VERB,acl,9,발전을
295,8,뉴욕한인회의,뉴욕+한인회+의,NOUN,nmod,9,발전을
295,9,발전을,발전+을,NOUN,obj,10,위해
295,10,위해,위하+어,SCONJ,ccomp,16,임명해
295,11,세,세,NUM,nummod,12,수석부회장과
295,12,수석부회장과,수석부+회장+과,CCONJ,obj,16,임명해
295,13,세,세,NUM,nummod,14,부회장들을
295,14,부회장들을,부회장+들+을,NOUN,conj,12,수석부회장과
295,15,추가로,추가+로,ADV,advcl,16,임명해
295,16,임명해,임명+하+어,SCONJ,ccomp,23,구성할
295,18,집행부에,집행부+에,ADV,obl,23,구성할
295,19,세,세,NUM,nummod,20,영어권
295,20,영어권,영어권,NOUN,compound,21,임원진을
295,21,임원진을,임원진+을,NOUN,obj,23,구성할
295,22,별도로,별도+로,ADV,advcl,23,구성할
295,23,구성할,구성+하+ㄹ,VERB,ccomp,24,계획이다
295,24,계획이다,계획+이+다,VERB,root,0,.
296,1,이명석,이명석,PROPN,compound,2,회장은
296,2,회장은,회장+은,NOUN,dislocated,9,없지만
296,3,또,또,ADV,advmod,9,없지만
296,5,세,세,NUM,nummod,6,수석부회장직은
296,6,수석부회장직은,수석+부회+장직+은,NOUN,dislocated,9,없지만
296,7,현,현,NOUN,compound,8,회칙에
296,8,회칙에,회칙+에,ADV,obl,9,없지만
296,9,없지만,없+지만,SCONJ,xcomp,17,있어
296,11,대,대,PROPN,compound,12,뉴욕한인회에
296,12,뉴욕한인회에,뉴욕+한인회+에,ADV,obl,15,임명한
296,13,수석부회장,수석+부회장,NOUN,compound,14,명을
296,14,명을,명+을,NOUN,obj,15,임명한
296,15,임명한,임명+하+ㄴ,VERB,acl,16,전례가
296,16,전례가,전례+가,NOUN,nsubj,17,있어
296,17,있어,있+어,SCONJ,xcomp,26,이라고
296,19,추후,추후,NOUN,compound,20,이사회에서
296,20,이사회에서,이사회+에서,ADV,advcl,24,받을
296,21,세,세,NUM,nummod,22,수석부회장의
296,22,수석부회장의,수석+부회장+의,NOUN,nmod,23,인준을
296,23,인준을,인준+을,NOUN,obj,24,받을
296,24,받을,받+ㄹ,VERB,acl,25,"예정"""
296,25,"예정""","예정""",ADV,advcl,26,이라고
296,26,이라고,이,VERB,root,0,.
296,27,덧붙였다,덧붙이+었+다,VERB,conj,26,이라고
297,1,한편,한편,CCONJ,cc,34,사임한
297,2,대,대,NOUN,compound,3,뉴욕한인회
297,3,뉴욕한인회,뉴욕+한인+이+ㄴ회,VERB,acl,4,출범
297,4,출범,출범,NOUN,compound,5,이후
297,5,이후,이후,NOUN,obl,9,활동해온
297,7,지난,지나+ㄴ,VERB,acl,8,월일부터
297,8,월일부터,월일+부터,ADV,advcl,9,활동해온
297,9,활동해온,활동+하+어+오+ㄴ,VERB,acl,11,수석부회장은
297,10,김경화,김경화,PROPN,compound,11,수석부회장은
297,11,수석부회장은,수석+부회장+은,NOUN,dislocated,19,맡아
297,12,지난,지나+ㄴ,VERB,acl,13,월말부터
297,13,월말부터,월말+부터,ADV,advcl,14,‘
297,14,‘,서+ㄹ,VERB,ccomp,15,뉴욕한글뮤지엄
297,15,뉴욕한글뮤지엄,뉴욕한글뮤지+이+ㄴ,VERB,acl,18,추진위원장을
297,17,건립,건립,NOUN,compound,18,추진위원장을
297,18,추진위원장을,추진+위원장+을,NOUN,obj,19,맡아
297,19,맡아,맡+아,SCONJ,ccomp,34,사임한
297,21,월,월,NOUN,compound,22,일
297,22,일,일,NOUN,compound,23,한글날
297,23,한글날,한글날,NOUN,compound,26,준비에
297,24,팝업,팝업,NOUN,compound,25,행사
297,25,행사,행사,NOUN,compound,26,준비에
297,26,준비에,준비+에,ADV,obl,27,따른
297,27,따른,따르+ㄴ,VERB,acl,29,업무로
297,28,과중한,과중+하+ㄴ,VERB,amod,29,업무로
297,29,업무로,업무+로,ADV,advcl,30,인해
297,30,인해,인하+어,SCONJ,ccomp,34,사임한
297,31,최근,최근,NOUN,compound,32,뉴욕한인회
297,32,뉴욕한인회,뉴욕+한인+이+ㄴ회,VERB,acl,33,수석부회장직을
297,33,수석부회장직을,수석+부회+장직+을,NOUN,obj,34,사임한
297,34,사임한,사임+하+ㄴ,VERB,root,0,.
297,35,바,바,NOUN,obl,34,사임한
297,36,있다,있+다,ADJ,fixed,35,바
298,1,김경화,김경화,PROPN,compound,2,추진위원장은
298,2,추진위원장은,추진+위원장+은,NOUN,dislocated,20,상태다
298,3,뉴욕한글뮤지엄,뉴욕+한글+뮤지+엄,CCONJ,ccomp,20,상태다
298,4,건립,건립,NOUN,compound,5,추진과
298,5,추진과,추진+과,CCONJ,conj,3,뉴욕한글뮤지엄
298,6,관련,관련,NOUN,conj,5,추진과
298,8,월,월,PROPN,compound,9,초
298,9,초,초,NOUN,obl,11,열리는
298,10,대구에서,대구+에서,ADV,advcl,11,열리는
298,11,열리는,열리+는,VERB,acl,12,국제교류포럼
298,12,국제교류포럼,국제+교류+포럼,ADV,advcl,19,떠난
298,13,참석,참석,NOUN,obl,19,떠난
298,14,및,및,CCONJ,cc,17,한국에
298,15,발표,발표,NOUN,compound,16,차
298,16,차,차,NOUN,compound,17,한국에
298,17,한국에,한국+에,ADV,conj,13,참석
298,18,출장을,출장+을,NOUN,obj,19,떠난
298,19,떠난,떠나+ㄴ,VERB,ccomp,20,상태다
298,20,상태다,상태+이+다,VERB,root,0,.
299,1,뉴욕한인회장,뉴욕+한인+회장,NOUN,compound,6,한자리에
299,2,및,및,CCONJ,cc,5,인사들
299,3,주요,주요,NOUN,compound,4,한인
299,4,한인,한인,NOUN,compound,5,인사들
299,5,인사들,인사+들,NOUN,conj,1,뉴욕한인회장
299,6,한자리에,한자리+에,ADV,root,0,.
300,1,.,.,PUNCT,root,0,.
301,1,코리아소사이어티,코리아소사이어티,CCONJ,compound,3,한인
301,2,초정,초정,PROPN,compound,3,한인
301,3,한인,한인,NOUN,compound,5,출신
301,4,세,세,NUM,nummod,5,출신
301,5,출신,출신,NOUN,compound,6,‘
301,6,‘,‘,NOUN,compound,7,아브라함
301,7,아브라함,아브라함,PROPN,compound,10,회장
301,8,김,김,PROPN,flat,7,아브라함
301,10,회장,회장,NOUN,compound,17,코리아소
301,12,코리아소사이어티,코리아소사이어티,CCONJ,compound,15,임명
301,13,신임,신임,NOUN,compound,14,회장
301,14,회장,회장,NOUN,compound,15,임명
301,15,임명,임명,NOUN,conj,10,회장
301,17,코리아소,코리아소,PROPN,compound,23,제안으로
301,20,년,년,NOUN,compound,22,장군
301,21,밴플리트,밴플리트,PROPN,compound,22,장군
301,22,장군,장군,NOUN,compound,23,제안으로
301,23,제안으로,제안+으로,ADV,advcl,39,드러났다
301,24,미국,미국,PROPN,compound,25,저명
301,25,저명,저명,NOUN,compound,26,인사들이
301,26,인사들이,인사+들+이,NOUN,nsubj,37,머물렀던
301,27,창설,창설,NOUN,compound,28,한국국제교류재단
301,28,한국국제교류재단,한국+국제+교류+재단,NOUN,compound,30,이사장이
301,29,전,전,ADJ,amod,30,이사장이
301,30,이사장이,이사장+이,NOUN,nsubj,37,머물렀던
301,31,한,한,NUM,nummod,32,달
301,32,달,달,NOUN,compound,33,평균
301,33,평균,평균,NOUN,compound,34,.일만
301,34,.일만,.일+만,ADV,advcl,37,머물렀던
301,35,제주,제주,PROPN,compound,36,본사에
301,36,본사에,본사+에,ADV,obl,37,머물렀던
301,37,머물렀던,머물+었+던,VERB,acl,38,것으로
301,38,것으로,것+으로,ADV,advcl,39,드러났다
301,39,드러났다,드러나+ㅆ+다,VERB,root,0,.
302,1,국회,국회,NOUN,compound,2,외교통일위원회
302,2,외교통일위원회,외교+통일+위원회,NOUN,compound,4,의원실은
302,3,이용선,이용선,NOUN,compound,4,의원실은
302,4,의원실은,의원실+은,NOUN,dislocated,5,“올해
302,5,“올해,“올+하+어,SCONJ,ccomp,23,밝혔다
302,6,월부터,월+부터,ADV,advcl,7,월까지
302,7,월까지,월+까지,ADV,advcl,22,불과했다”고
302,8,김기환,김기환,PROPN,compound,9,전
302,9,전,전,ADJ,compound,11,이사장의
302,10,한국국제교류재단,한국+국제+교류+재단,NOUN,compound,11,이사장의
302,11,이사장의,이사장+의,NOUN,nmod,14,근무일은
302,12,제주,제주,PROPN,compound,13,본사
302,13,본사,본사,NOUN,compound,14,근무일은
302,14,근무일은,근무일+은,NOUN,dislocated,22,불과했다”고
302,15,일이동일과,일이동일+과,CCONJ,obl,22,불과했다”고
302,16,개인,개인,NOUN,compound,17,휴가
302,17,휴가,휴가,NOUN,compound,18,포함로
302,18,포함로,포함+로,ADV,conj,15,일이동일과
302,20,월평균,월평균,NOUN,compound,21,.일에
302,21,.일에,.일+에,ADV,obl,22,불과했다”고
302,22,불과했다”고,불과+하+었+다+었+고,VERB,root,0,.
302,23,밝혔다,밝히+었+다,VERB,conj,22,불과했다”고
303,1,한국국제교류재단은,한국국제+교류+재단+은,NOUN,dislocated,15,취임했고
303,2,년,년,NOUN,compound,3,설립된
303,3,설립된,설립+되+ㄴ,VERB,acl,7,전문기관으로
303,4,외교부,외교부,NOUN,compound,5,산하의
303,5,산하의,산하+의,NOUN,nmod,7,전문기관으로
303,6,공공외교,공공외교,NOUN,compound,7,전문기관으로
303,7,전문기관으로,전문+기관+으로,ADV,advcl,15,취임했고
303,8,김기환,김기환,PROPN,compound,10,이사장은
303,9,전,전,ADJ,amod,10,이사장은
303,10,이사장은,이사장+은,NOUN,dislocated,15,취임했고
303,11,년,년,NOUN,compound,12,월
303,12,월,월,NOUN,compound,14,이사장으로
303,13,한국국제교류재단,한국+국제+교류+재단,NOUN,compound,14,이사장으로
303,14,이사장으로,이사장+으로,ADV,advcl,15,취임했고
303,15,취임했고,취임+하+었+고,CCONJ,root,0,.
303,17,우리,우리,PRON,compound,18,정부는
303,18,정부는,정부+는,NOUN,dislocated,27,임명했다
303,19,지난,지나+ㄴ,VERB,acl,20,월
303,20,월,월,NOUN,obl,27,임명했다
303,21,일,일,PROPN,compound,22,송기도
303,22,송기도,송기+도,ADV,advcl,27,임명했다
303,23,전북대,전북대,PROPN,compound,24,교수를
303,24,교수를,교수+를,NOUN,obj,27,임명했다
303,25,신임,신임,NOUN,compound,26,이사장으로
303,26,이사장으로,이사장+으로,ADV,advcl,27,임명했다
303,27,임명했다,임명+하+었+다,VERB,conj,15,취임했고
304,1,이용선,이용선,PROPN,compound,2,의원실이
304,2,의원실이,의원실+이,NOUN,nsubj,4,받은
304,3,한국국제교류재단에서,한국국제교류+재단+에서,ADV,advcl,4,받은
304,4,받은,받+ㄴ,VERB,acl,5,자료에
304,5,자료에,자료+에,ADV,obl,6,따르면
304,6,따르면,따르+면,SCONJ,ccomp,19,복귀하기도
304,7,김,김,PROPN,compound,9,이사장은
304,8,전,전,ADJ,compound,9,이사장은
304,9,이사장은,이사장+은,NOUN,dislocated,19,복귀하기도
304,10,지난,지나+ㄴ,VERB,acl,11,월
304,11,월,월,NOUN,compound,12,일
304,12,일,일,NOUN,obl,14,떠나
304,13,출장을,출장+을,NOUN,obj,14,떠나
304,14,떠나,떠나+아,SCONJ,ccomp,15,지난
304,15,지난,지나+ㄴ,VERB,acl,16,월
304,16,월,월,NOUN,compound,17,일
304,17,일,일,NOUN,compound,18,본사에
304,18,본사에,본사+에,ADV,obl,19,복귀하기도
304,19,복귀하기도,복귀+하+기+도,ADV,root,0,.
304,20,했다,하,AUX,aux,19,복귀하기도
305,1,석,석,NOUN,compound,2,달
305,2,달,달,NOUN,obl,5,비워둔
305,3,가까이,가까이,ADV,advmod,5,비워둔
305,4,자리를,자리+를,NOUN,obj,5,비워둔
305,5,비워둔,비우+어+두+ㄴ,VERB,root,0,.
305,6,것이다,것+이+다,VERB,advcl,5,비워둔
306,1,그리고,그리고,CCONJ,cc,17,돌아왔다
306,2,복귀한,복귀+하+ㄴ,VERB,acl,4,다음날에만
306,3,날과,날+과,CCONJ,advcl,6,머문
306,4,다음날에만,다음날+에+만,ADV,conj,3,날과
306,5,제주에,제주+에,ADV,obl,6,머문
306,6,머문,머물+ㄴ,VERB,acl,7,뒤
306,7,뒤,뒤,NOUN,obl,17,돌아왔다
306,8,다시,다시,ADV,advmod,13,가서
306,9,두,두,NUM,nummod,10,달
306,10,달,달,NOUN,obl,13,가서
306,11,가까이,가까이,ADV,advmod,13,가서
306,12,출장을,출장+을,NOUN,obj,13,가서
306,13,가서,가+서,SCONJ,ccomp,17,돌아왔다
306,14,월,월,PROPN,compound,15,일
306,15,일,일,NOUN,obl,17,돌아왔다
306,16,제주도로,제주도+로,ADV,advcl,17,돌아왔다
306,17,돌아왔다,돌아오+았+다,VERB,root,0,.
307,1,이에,이+에,ADV,obl,3,지난
307,2,앞서,앞서,ADV,advmod,3,지난
307,3,지난,지나+ㄴ,VERB,acl,4,월
307,4,월,월,NOUN,obl,19,냈다
307,6,제주일보,제주일보,PROPN,compound,7,>는
307,7,>는,>+는,NOUN,dislocated,19,냈다
307,8,김기환,김기환,PROPN,compound,10,이사장이
307,9,전,전,ADJ,amod,10,이사장이
307,10,이사장이,이사장+이,NOUN,nsubj,13,근무하지
307,11,제주,제주,PROPN,compound,12,본사에서
307,12,본사에서,본사+에서,ADV,advcl,13,근무하지
307,13,근무하지,근무+하+지,VERB,acl,15,문제점에
307,14,않는,않,AUX,aux,13,근무하지
307,15,문제점에,문제점+에,ADV,obl,16,대해
307,16,대해,대하+어,SCONJ,ccomp,17,지적하는
307,17,지적하는,지적+하+는,VERB,acl,18,보도를
307,18,보도를,보도+를,NOUN,obj,19,냈다
307,19,냈다,내+ㅆ+다,VERB,root,0,.
308,1,이에,이+에,ADV,obl,2,따르면
308,2,따르면,따르+면,SCONJ,ccomp,15,그쳤다
308,3,김,김,PROPN,compound,4,전
308,4,전,전,ADJ,compound,5,이사장이
308,5,이사장이,이사장+이,NOUN,nsubj,8,근무한
308,6,제주,제주,PROPN,compound,7,본사에
308,7,본사에,본사+에,ADV,obl,8,근무한
308,8,근무한,근무+하+ㄴ,VERB,acl,9,날은
308,9,날은,날+은,NOUN,dislocated,15,그쳤다
308,10,년,년,NOUN,compound,11,일
308,11,일,일,NOUN,obl,15,그쳤다
308,13,년,년,NOUN,compound,14,일에
308,14,일에,일+에,ADV,obl,15,그쳤다
308,15,그쳤다,그치+었+다,VERB,root,0,.
309,1,김,김,PROPN,compound,2,이사장은
309,2,이사장은,이사장+은,NOUN,dislocated,9,상주했고
309,3,중구,중구,PROPN,advcl,5,있는
309,4,을지로,을지+로,ADV,flat,3,중구
309,5,있는,있+는,ADJ,amod,7,글로벌센터에서
309,6,재단,재단,NOUN,compound,7,글로벌센터에서
309,7,글로벌센터에서,글로벌센터+에서,ADV,advcl,9,상주했고
309,8,주로,주로,ADV,advmod,9,상주했고
309,9,상주했고,상주+하+었+고,CCONJ,root,0,.
309,11,이,이,DET,det,12,때문에
309,12,때문에,때문+에,ADV,obl,24,가야
309,13,제주,제주,PROPN,compound,14,본사
309,14,본사,본사,NOUN,compound,15,간부
309,15,간부,간부,NOUN,compound,16,직원들은
309,16,직원들은,직원+들+은,NOUN,dislocated,24,가야
309,17,중요한,중요+하+ㄴ,VERB,amod,19,보고를
309,18,대면,대+면,NOUN,compound,19,보고를
309,19,보고를,보고+를,NOUN,obj,20,할
309,20,할,하+ㄹ,VERB,acl,21,때마다
309,21,때마다,때+마다,ADV,advcl,24,가야
309,22,서울로,서울+로,ADV,advcl,24,가야
309,23,출장을,출장+을,NOUN,obj,24,가야
309,24,가야,가+아야,VERB,conj,9,상주했고
309,25,했다,하,AUX,aux,24,가야
310,1,이용선,이용선,PROPN,compound,2,의원실은
310,2,의원실은,의원실+은,NOUN,dislocated,27,지적하기도
310,3,지난,지나+ㄴ,VERB,acl,4,월
310,4,월,월,NOUN,compound,5,일
310,5,일,일,NOUN,compound,8,국정감사에서
310,6,국회,국회,NOUN,compound,7,외교통일위원회
310,7,외교통일위원회,외교+통일+위원회,NOUN,compound,8,국정감사에서
310,8,국정감사에서,국정+감사+에서,ADV,advcl,14,없는
310,9,“김,“김,PROPN,compound,11,이사장의
310,10,전,전,ADJ,amod,11,이사장의
310,11,이사장의,이사장+의,NOUN,nmod,13,기록이
310,12,출장,출장,NOUN,compound,13,기록이
310,13,기록이,기록+이,NOUN,nsubj,14,없는
310,14,없는,없+는,ADJ,amod,15,날에도
310,15,날에도,날+에+도,ADV,advcl,27,지적하기도
310,16,서울에서,서울+에서,ADV,advcl,19,사용된
310,17,이사장이,이사장+이,NOUN,nsubj,19,사용된
310,18,법인카드가,법인카드+가,PROPN,nsubj,19,사용된
310,19,사용된,사용+되+ㄴ,VERB,acl,20,사례가
310,20,사례가,사례+가,NOUN,nsubj,22,달한다”며
310,21,건에,건+에,ADV,obl,22,달한다”며
310,22,달한다”며,달한+다”며,CCONJ,root,0,.
310,23,재단의,재단+의,NOUN,nmod,25,관리가
310,24,출장,출장,NOUN,compound,25,관리가
310,25,관리가,관리+가,NOUN,nsubj,26,부실하다고
310,26,부실하다고,부실+하+다+고,VERB,conj,22,달한다”며
310,27,지적하기도,지적+하+기+도,ADV,conj,22,달한다”며
310,28,했다,하,AUX,aux,27,지적하기도
311,1,한편,한편,CCONJ,cc,21,이전했다
311,2,우리,우리,PRON,compound,3,정부는
311,3,정부는,정부+는,NOUN,dislocated,21,이전했다
311,4,수도권과,수도권+과,CCONJ,nsubj,6,균형발전할
311,5,비수도권이,비수도권+이,NOUN,conj,4,수도권과
311,6,균형발전할,균형+발전+하+ㄹ,VERB,ccomp,12,추진해
311,7,수,수,NOUN,obl,6,균형발전할
311,8,있도록,있+도록,SCONJ,fixed,7,수
311,9,공공기관,공공+기관,NOUN,compound,10,지방
311,10,지방,지방,NOUN,compound,11,이전을
311,11,이전을,이전+을,NOUN,obj,12,추진해
311,12,추진해,추진+하+어,VERB,root,0,.
311,13,왔고,오+았+고,CCONJ,cc,12,추진해
311,15,외교부,외교부,NOUN,compound,16,산하
311,16,산하,산하,NOUN,compound,17,한국국제교류재단과
311,17,한국국제교류재단과,한국+국제+교류+재단+과,CCONJ,nsubj,21,이전했다
311,18,재외동포재단이,재외+동포+재단+이,NOUN,conj,17,한국국제교류재단과
311,19,년,년,NOUN,compound,20,제주도로
311,20,제주도로,제주도+로,ADV,advcl,21,이전했다
311,21,이전했다,이전+하+었+다,VERB,conj,12,추진해
312,1,하지만,하지만,CCONJ,cc,9,설립됐다
312,2,재외동포재단은,재외+동포+재단+은,NOUN,dislocated,9,설립됐다
312,3,년,년,NOUN,dep,4,해단하고
312,4,해단하고,해단+하+고,CCONJ,root,0,.
312,5,그해,그해,NOUN,compound,6,월
312,6,월,월,NOUN,compound,7,재외동포청이
312,7,재외동포청이,재외+동포청+이,NOUN,nsubj,9,설립됐다
312,8,인천에,인천+에,ADV,obl,9,설립됐다
312,9,설립됐다,설립+되+었+다,VERB,conj,4,해단하고
313,1,[기고,[기고,NOUN,compound,15,승인
313,3,‘달빛과,‘달빛+과,CCONJ,nsubj,5,속삭이는
313,4,별빛이,별빛+이,NOUN,conj,3,‘달빛과
313,5,속삭이는,속삭이+는,VERB,acl,7,…
313,6,곳’,곳+에+ㄴ,NOUN,compound,7,…
313,7,…,…,NOUN,compound,9,화백의
313,8,박항률,박항률,PROPN,compound,9,화백의
313,9,화백의,화백+의,NOUN,nmod,12,주콩고민주공화국대사
313,10,전시회,전시회,NOUN,compound,11,조재철전
313,11,조재철전,조재+철전,NOUN,compound,12,주콩고민주공화국대사
313,12,주콩고민주공화국대사,주콩+고민+주공+화국대사,NOUN,compound,15,승인
313,14,소설가,소설가,NOUN,compound,15,승인
313,15,승인,승인,NOUN,root,0,.
314,2,댓글,댓글,NOUN,compound,3,기사공유하기
314,3,기사공유하기,기사+공유+하+기,NOUN,compound,4,프린트
314,4,프린트,프린트,NOUN,compound,5,메일보내기
314,5,메일보내기,메일보내기,NOUN,obl,6,글씨키우기
314,6,글씨키우기,글씨키우+기,VERB,nmod,8,가나아트센터에서
314,7,서울,서울,PROPN,compound,8,가나아트센터에서
314,8,가나아트센터에서,가나아트+센터+에서,ADV,advcl,17,적잖아
314,9,월,월,NOUN,compound,10,일부터
314,10,일부터,일+부터,ADV,advcl,17,적잖아
314,11,월,월,NOUN,compound,12,일까지
314,12,일까지,일+까지,ADV,advcl,17,적잖아
314,13,해외공관에도,해외+공관+에+도,ADV,advcl,17,적잖아
314,14,박,박,NOUN,compound,15,화백
314,15,화백,화백,NOUN,compound,16,그림
314,16,그림,그림,NOUN,compound,17,적잖아
314,17,적잖아,적잖+아,SCONJ,ccomp,25,열리고
314,18,박항률,박항률,PROPN,compound,19,화백의
314,19,화백의,화백+의,NOUN,nmod,20,개인전이
314,20,개인전이,개인전+이,NOUN,nsubj,23,있는
314,21,서울,서울,PROPN,compound,22,종로에
314,22,종로에,종로+에,ADV,obl,23,있는
314,23,있는,있+는,ADJ,amod,24,가나아트센터에서
314,24,가나아트센터에서,가나아트+센터+에서,ADV,advcl,25,열리고
314,25,열리고,열리+고,VERB,root,0,.
314,26,있다,있,AUX,aux,25,열리고
315,1,지난,지나+ㄴ,VERB,acl,2,월
315,2,월,월,NOUN,compound,3,일부터
315,3,일부터,일+부터,ADV,advcl,4,시작해
315,4,시작해,시작+하+어,VERB,acl,6,월
315,5,오는,오+는,VERB,compound,4,시작해
315,6,월,월,NOUN,compound,7,일까지
315,7,일까지,일+까지,ADV,advcl,8,열린다
315,8,열린다,열리+ㄴ다,VERB,root,0,.
316,1,이번이,이번+이,NOUN,nsubj,3,개인전으로
316,2,회째,회째,NOUN,compound,3,개인전으로
316,3,개인전으로,개인전+으로,ADV,advmod,10,붙였다
316,5,‘달빛과,‘달빛+과,CCONJ,nsubj,7,속삭이는
316,6,별빛이,별빛+이,NOUN,conj,5,‘달빛과
316,7,속삭이는,속삭이+는,VERB,ccomp,8,곳’이라는
316,8,곳’이라는,곳’+이+라는,VERB,acl,9,제목을
316,9,제목을,제목+을,NOUN,obj,10,붙였다
316,10,붙였다,붙이+었+다,VERB,root,0,.
317,1,회화,회화,NOUN,compound,2,여
317,2,여,여,NOUN,compound,3,점
317,3,점,점,NOUN,compound,7,점이
